Año,Entidad,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,Durango,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,1,1,0,0,,
2020,Durango,Feminicidio,Feminicidio,Con otro elemento,2,0,1,0,1,0,1,1,0,0,,
2020,Durango,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Aborto,Aborto,Aborto,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,7,8,4,0,0,0,21,10,5,6,,
2020,Durango,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,55,24,55,18,22,25,21,69,24,23,,
2020,Durango,Abuso sexual,Abuso sexual,Abuso sexual,30,43,38,22,29,26,22,51,53,34,,
2020,Durango,Acoso sexual,Acoso sexual,Acoso sexual,2,15,10,2,6,5,12,8,11,9,,
2020,Durango,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,1,1,2,0,2,2,0,0,1,,
2020,Durango,Violación simple,Violación simple,Violación simple,20,23,7,13,21,19,18,35,35,19,,
2020,Durango,Violación equiparada,Violación equiparada,Violación equiparada,0,2,0,0,0,0,0,0,0,0,,
2020,Durango,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,38,16,58,15,4,11,21,15,13,24,,
2020,Durango,Robo,Robo a casa habitación,Con violencia,5,5,0,1,2,2,5,5,3,4,,
2020,Durango,Robo,Robo a casa habitación,Sin violencia,321,258,276,174,189,205,227,241,243,283,,
2020,Durango,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,13,10,8,8,17,11,17,23,13,12,,
2020,Durango,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,74,66,64,52,56,48,33,54,59,64,,
2020,Durango,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,4,2,0,1,0,1,2,2,2,1,,
2020,Durango,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,25,20,11,12,10,11,25,18,30,20,,
2020,Durango,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,1,0,0,,
2020,Durango,Robo,Robo de autopartes,Sin violencia,13,27,9,7,7,9,7,10,6,12,,
2020,Durango,Robo,Robo a transportista,Con violencia,1,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo a transportista,Sin violencia,4,0,1,0,1,0,0,1,0,0,,
2020,Durango,Robo,Robo a transeúnte en vía pública,Con violencia,19,18,29,0,6,1,10,8,12,13,,
2020,Durango,Robo,Robo a transeúnte en vía pública,Sin violencia,27,27,22,22,16,28,23,19,18,16,,
2020,Durango,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,1,1,0,1,0,0,0,1,1,1,,
2020,Durango,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,4,0,0,1,0,0,0,3,0,1,,
2020,Durango,Robo,Robo en transporte público individual,Con violencia,1,0,2,2,0,0,1,3,3,3,,
2020,Durango,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo en transporte público colectivo,Con violencia,0,0,3,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo en transporte público colectivo,Sin violencia,0,0,1,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo en transporte individual,Con violencia,0,1,0,1,1,1,0,2,0,0,,
2020,Durango,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo a institución bancaria,Sin violencia,0,0,1,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo a negocio,Con violencia,23,15,29,5,1,15,22,22,27,26,,
2020,Durango,Robo,Robo a negocio,Sin violencia,127,120,76,58,83,55,69,74,59,85,,
2020,Durango,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo de ganado,Sin violencia,15,21,13,10,2,9,9,4,12,10,,
2020,Durango,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,1,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,2,0,0,0,0,0,0,1,0,,
2020,Durango,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,1,0,0,0,0,0,0,0,0,,
2020,Durango,Robo,Otros robos,Con violencia,6,12,9,15,7,1,12,0,3,8,,
2020,Durango,Robo,Otros robos,Sin violencia,268,279,228,218,262,257,313,256,315,315,,
2020,Durango,Fraude,Fraude,Fraude,148,97,90,34,44,37,146,123,177,151,,
2020,Durango,Abuso de confianza,Abuso de confianza,Abuso de confianza,42,26,42,11,14,12,41,32,40,36,,
2020,Durango,Extorsión,Extorsión,Extorsión,9,13,12,4,4,7,10,11,9,10,,
2020,Durango,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,159,267,195,135,174,179,156,176,174,182,,
2020,Durango,Despojo,Despojo,Despojo,31,39,17,10,9,18,44,39,30,24,,
2020,Durango,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,29,22,20,5,1,0,7,9,5,11,,
2020,Durango,Violencia familiar,Violencia familiar,Violencia familiar,428,472,596,374,432,449,481,487,468,440,,
2020,Durango,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,1,0,0,0,0,0,0,0,0,0,,
2020,Durango,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,12,13,8,0,5,1,8,14,13,11,,
2020,Durango,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,19,4,15,15,16,10,30,5,18,39,,
2020,Durango,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,2,0,0,0,1,0,0,0,0,,
2020,Durango,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,1,0,0,0,0,,
2020,Durango,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,2,10,1,0,0,0,0,0,1,,
2020,Durango,Narcomenudeo,Narcomenudeo,Narcomenudeo,53,74,100,38,52,60,67,69,57,47,,
2020,Durango,Amenazas,Amenazas,Amenazas,107,135,142,69,63,71,106,110,88,109,,
2020,Durango,Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,15,15,20,20,8,20,13,17,15,17,,
2020,Durango,Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Falsedad,Falsedad,Falsedad,3,3,2,0,0,0,0,2,1,0,,
2020,Durango,Falsificación,Falsificación,Falsificación,7,17,5,6,0,0,4,13,8,3,,
2020,Durango,Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,7,11,13,8,5,5,4,7,3,7,,
2020,Durango,Electorales,Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,,
2020,Durango,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,56,52,134,21,58,54,69,90,130,111,,
2020,Guanajuato,Homicidio,Homicidio doloso,Con arma de fuego,256,202,211,221,245,251,251,210,240,208,,
2020,Guanajuato,Homicidio,Homicidio doloso,Con arma blanca,4,5,6,4,1,6,7,6,6,5,,
2020,Guanajuato,Homicidio,Homicidio doloso,Con otro elemento,48,50,65,51,36,29,31,54,61,74,,
2020,Guanajuato,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Homicidio,Homicidio culposo,En accidente de tránsito,65,84,84,66,58,51,45,51,61,74,,
2020,Guanajuato,Homicidio,Homicidio culposo,Con otro elemento,70,59,78,57,63,55,84,71,63,69,,
2020,Guanajuato,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Lesiones,Lesiones dolosas,Con arma de fuego,62,74,86,67,51,60,78,78,56,59,,
2020,Guanajuato,Lesiones,Lesiones dolosas,Con arma blanca,44,43,58,49,51,60,40,58,59,61,,
2020,Guanajuato,Lesiones,Lesiones dolosas,Con otro elemento,923,949,973,661,625,742,737,740,845,906,,
2020,Guanajuato,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Lesiones,Lesiones culposas,Con arma de fuego,0,0,1,0,0,0,0,0,0,0,,
2020,Guanajuato,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,1,0,1,0,0,0,1,0,,
2020,Guanajuato,Lesiones,Lesiones culposas,Con otro elemento,2,3,4,1,0,1,1,3,0,4,,
2020,Guanajuato,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Feminicidio,Feminicidio,Con arma de fuego,1,0,2,0,0,0,0,1,1,0,,
2020,Guanajuato,Feminicidio,Feminicidio,Con arma blanca,1,0,0,0,0,1,0,0,1,0,,
2020,Guanajuato,Feminicidio,Feminicidio,Con otro elemento,2,1,0,1,0,0,1,0,1,2,,
2020,Guanajuato,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Aborto,Aborto,Aborto,2,1,3,4,3,0,4,3,2,3,,
2020,Guanajuato,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,19,17,19,16,14,12,17,15,15,22,,
2020,Guanajuato,Secuestro,Secuestro,Secuestro extorsivo,1,1,0,1,1,1,1,2,1,1,,
2020,Guanajuato,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,2,,
2020,Guanajuato,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Abuso sexual,Abuso sexual,Abuso sexual,94,89,130,81,91,107,85,83,94,108,,
2020,Guanajuato,Acoso sexual,Acoso sexual,Acoso sexual,19,17,25,18,10,16,18,30,26,19,,
2020,Guanajuato,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,4,4,1,3,3,3,6,5,6,,
2020,Guanajuato,Violación simple,Violación simple,Violación simple,44,33,50,36,40,34,49,39,40,62,,
2020,Guanajuato,Violación equiparada,Violación equiparada,Violación equiparada,2,8,1,5,2,3,5,3,5,3,,
2020,Guanajuato,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,1,2,0,4,3,4,3,4,1,,
2020,Guanajuato,Robo,Robo a casa habitación,Con violencia,32,30,37,31,28,32,41,35,30,25,,
2020,Guanajuato,Robo,Robo a casa habitación,Sin violencia,441,366,376,251,235,264,284,294,331,325,,
2020,Guanajuato,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,233,192,222,226,226,217,230,183,184,211,,
2020,Guanajuato,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,140,178,135,155,134,132,136,156,148,160,,
2020,Guanajuato,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo a transportista,Con violencia,2,1,0,1,0,0,1,0,2,0,,
2020,Guanajuato,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,1,0,,
2020,Guanajuato,Robo,Robo a transeúnte en vía pública,Con violencia,15,10,10,8,8,8,10,5,10,5,,
2020,Guanajuato,Robo,Robo a transeúnte en vía pública,Sin violencia,9,11,6,8,3,3,1,6,0,11,,
2020,Guanajuato,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo a negocio,Con violencia,276,252,235,273,273,251,295,266,249,220,,
2020,Guanajuato,Robo,Robo a negocio,Sin violencia,384,322,302,248,275,266,270,251,291,279,,
2020,Guanajuato,Robo,Robo de ganado,Con violencia,1,0,1,0,2,1,1,2,0,0,,
2020,Guanajuato,Robo,Robo de ganado,Sin violencia,20,31,32,21,12,22,20,15,16,19,,
2020,Guanajuato,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Robo,Otros robos,Con violencia,841,641,680,424,591,576,572,540,584,612,,
2020,Guanajuato,Robo,Otros robos,Sin violencia,1367,1229,1134,741,836,897,863,969,936,1069,,
2020,Guanajuato,Fraude,Fraude,Fraude,242,276,225,139,153,200,247,259,272,301,,
2020,Guanajuato,Abuso de confianza,Abuso de confianza,Abuso de confianza,119,141,100,52,76,90,113,101,120,112,,
2020,Guanajuato,Extorsión,Extorsión,Extorsión,0,1,4,0,2,0,3,1,1,0,,
2020,Guanajuato,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,919,900,815,522,560,699,723,697,751,827,,
2020,Guanajuato,Despojo,Despojo,Despojo,101,116,101,51,70,89,114,108,114,140,,
2020,Guanajuato,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,6,0,0,0,0,0,0,0,15,19,,
2020,Guanajuato,Violencia familiar,Violencia familiar,Violencia familiar,775,865,997,730,751,835,819,801,851,997,,
2020,Guanajuato,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,Guanajuato,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,174,162,140,41,75,101,137,128,134,176,,
2020,Guanajuato,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,5,1,2,0,0,0,1,2,5,,
2020,Guanajuato,Corrupción de menores,Corrupción de menores,Corrupción de menores,14,17,14,12,21,12,20,31,20,24,,
